@relation ALLJURECZKO-poi-2.0 

@attribute loc numeric
@attribute wmc numeric
@attribute dit numeric
@attribute noc numeric
@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ca numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute dam numeric
@attribute moa numeric
@attribute mfa numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute amc numeric
@attribute max_cc numeric
@attribute avg_cc numeric
@attribute bug {0,1}


@data
163,6,1,0,4,22,0,1,3,0,0.333333333,1,0,0,0.5,0,0,25.66666667,5,2.3333,0
171,6,1,0,10,19,15,2,8,5,2,0,0,0,0.666666667,0,0,27.5,1,0.8333,0
72,9,2,0,4,17,36,1,3,7,1.125,0,0,0.647058824,0.555555556,1,6,6.888888889,2,0.7778,0
388,28,1,0,2,35,198,1,1,28,0.841750842,1,0,0,0.383928571,0,0,12.46428571,12,1.75,0
728,49,2,0,8,66,664,4,4,46,0.902083333,0.95,8,0.196428571,0.270833333,1,6,13.44897959,2,0.9388,0
141,12,2,0,5,24,46,1,4,10,0.818181818,0.5,0,0.55,0.5,1,6,10.58333333,2,0.8333,0
116,11,2,0,5,21,43,2,3,9,0.85,0.5,0,0.578947368,0.418181818,1,6,9.363636364,2,1,0
418,24,2,0,7,39,204,2,5,21,0.882608696,0.7,1,0.34375,0.298611111,1,6,16,4,1.2917,0
728,34,2,0,10,60,187,4,7,34,0.747474747,0.888888889,2,0.184210526,0.198529412,2,3,20.14705882,8,1.4118,1
62,9,2,0,4,13,36,2,2,9,1.125,0,0,0.3,0.333333333,0,0,5.666666667,1,0.7778,0
107,11,2,0,5,21,49,2,3,9,0.933333333,0.333333333,0,0.578947368,0.522727273,1,6,8.454545455,2,0.8182,1
264,6,1,0,0,27,15,0,0,5,2,0,0,0,0.291666667,0,0,43,1,0.8333,0
786,40,2,0,6,60,90,1,5,38,0.838141026,0.9375,9,0.229166667,0.275,1,6,18.25,2,0.95,0
447,24,1,0,8,51,86,3,5,16,0.673913043,0.833333333,3,0,0.183333333,0,0,17.375,5,1.7083,1
254,16,2,0,5,28,72,1,4,14,0.933333333,0.333333333,0,0.458333333,0.46875,1,6,14.3125,2,0.875,0
141,12,2,0,5,24,46,1,4,10,0.818181818,0.5,0,0.55,0.5,1,6,10.58333333,2,0.8333,0
106,11,2,0,5,21,49,2,3,9,0.85,0.5,0,0.578947368,0.522727273,1,6,8.454545455,2,0.8182,0
303,18,2,0,5,31,91,1,4,16,0.776470588,0.8,0,0.423076923,0.458333333,1,6,15.55555556,2,0.8889,0
39,2,1,0,2,4,1,2,0,1,2,0,0,0,0.5,0,0,18.5,3,1.5,0
250,16,1,0,2,30,88,1,1,14,0.683333333,0,1,0,0.21875,0,0,14.375,4,1.125,0
604,38,2,0,9,56,511,4,5,35,0.938063063,0.625,4,0.244444444,0.239382239,1,6,14.26315789,3,1,0
390,25,2,0,8,40,258,4,4,23,0.758333333,0.8,0,0.333333333,0.3,1,6,14.4,7,1.76,0
1390,62,2,0,6,85,611,1,5,60,0.953972257,0.5,14,0.157142857,0.266129032,1,6,20.58064516,2,0.9677,0
251,15,2,0,7,32,79,4,3,13,0.785714286,0.666666667,0,0.47826087,0.483333333,1,6,15.53333333,3,1.2,0
321,20,2,0,6,37,0,1,5,18,0.684210526,0.833333333,4,0.392857143,0.36,1,6,14.75,2,0.9,0
4,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
53,10,2,2,5,20,0,2,3,10,0,1,1,0.64,0.55,1,2,4.2,1,0.9,0
117,12,2,0,5,22,54,2,3,10,0.818181818,0.5,0,0.55,0.5,1,6,8.583333333,2,0.8333,0
1168,75,1,0,26,200,281,3,23,63,0.923141892,0.4375,3,0,0.141891892,0,0,14.36,18,1.68,0
1,1,1,0,7,1,0,6,1,1,2,0,0,0,1,0,0,0,1,1,0
1743,53,1,0,32,172,106,2,30,44,0.877622378,0.727272727,4,0,0.146449704,0,0,31.67924528,32,2.0943,1
536,38,2,0,6,52,479,2,4,35,0.898648649,0.9375,6,0.244444444,0.335135135,1,6,12.68421053,2,0.9211,0
372,27,2,0,6,42,209,2,4,24,0.846153846,0.9,3,0.323529412,0.346153846,1,6,12.40740741,2,0.8889,0
324,8,2,0,8,19,0,2,6,6,0.821428571,1,6,0.3,0.583333333,1,2,38.5,4,1.375,0
4,4,1,0,5,4,6,4,1,4,2,0,0,0,0.583333333,0,0,0,1,1,0
1478,96,2,0,9,117,3214,5,4,93,0.981194559,0.483146067,34,0.106796117,0.313684211,1,6,13.46875,3,0.9896,1
62,9,2,0,4,13,36,2,2,9,1.125,0,0,0.3,0.333333333,0,0,5.666666667,1,0.7778,0
20,4,5,0,2,8,6,1,1,4,2,0,0,1,0.666666667,0,0,4,0,0,0
259,18,2,0,5,30,107,2,3,16,0.794117647,0.833333333,0,0.423076923,0.458333333,1,6,13.05555556,2,0.8889,0
59,10,2,0,4,14,45,2,2,10,1.111111111,0.333333333,0,0.272727273,0.32,0,0,4.6,1,0.8,0
713,7,1,0,15,56,9,4,11,5,0.722222222,1,0,0,0.166666667,0,0,100.4285714,8,2,0
3365,108,1,0,60,341,4268,5,55,75,0.93564753,0.714285714,16,0,0.078971963,0,0,29.83333333,34,2.0556,1
1,1,1,0,7,1,0,6,1,1,2,0,0,0,1,0,0,0,1,1,0
183,11,2,0,6,23,25,3,3,9,0.8,0.5,0,0.55,0.431818182,1,6,15.27272727,3,1.1818,0
4,1,2,1,2,2,0,1,1,1,2,0,0,1,1,0,0,3,0,0,0
195,14,2,0,5,27,57,1,4,12,0.769230769,0.666666667,0,0.5,0.482142857,1,6,12.71428571,2,0.8571,0
20,4,5,0,1,8,6,0,1,4,2,0,0,1,0.666666667,0,0,4,0,0,0
27,3,3,0,8,10,3,6,2,1,2,0,0,0.971428571,0.666666667,1,1,8,1,0.3333,0
59,10,2,0,4,15,45,1,3,10,1.111111111,0.333333333,0,0.272727273,0.32,0,0,4.6,1,0.8,0
32,5,2,0,5,12,10,1,4,5,2,0,0,0.555555556,0.5,0,0,5.4,1,0.8,0
237,28,2,0,8,51,0,3,5,26,0.731481481,0.75,3,0.297297297,0.198412698,1,6,7.321428571,3,1.1786,0
271,13,2,0,13,23,0,10,3,11,0.642857143,1,1,0.45,0.256410256,1,2,19.30769231,2,0.9231,0
66,11,2,0,3,14,33,1,3,11,0.9,0.75,0,0.4375,0.327272727,1,2,4.636363636,1,0.8182,0
140,20,1,0,4,39,0,3,1,19,0.978947368,0.133333333,1,0,0.258333333,0,0,5.25,1,0.95,1
276,18,2,0,6,35,1,1,5,16,0.670588235,0.8,3,0.423076923,0.366666667,1,6,14.05555556,2,0.8889,0
4,4,1,0,6,4,6,6,0,4,2,0,0,0,1,0,0,0,1,1,0
1,1,1,0,7,1,0,6,1,1,2,0,0,0,1,0,0,0,1,1,0
129,4,1,0,2,18,0,1,1,4,0.222222222,1,1,0,0.4375,1,1,30.5,6,2.5,0
141,12,2,0,5,24,46,1,4,10,0.818181818,0.5,0,0.55,0.5,1,6,10.58333333,2,0.8333,0
127,12,2,0,7,22,46,4,3,10,0.818181818,0.5,0,0.55,0.4,1,6,9.416666667,2,1,0
90,11,1,0,4,15,21,1,3,11,0.533333333,1,0,0,0.454545455,0,0,6.909090909,1,0.6364,0
107,6,1,2,5,13,0,2,3,4,0.5,1,2,0,0.458333333,0,0,16.5,3,1.1667,0
117,12,2,0,5,22,54,2,3,10,0.818181818,0.5,0,0.55,0.5,1,6,8.583333333,2,0.8333,0
284,19,2,0,6,38,21,2,5,18,0.685185185,0.833333333,2,0.304347826,0.22556391,1,2,13.63157895,3,0.9474,0
182,11,2,0,5,25,43,2,3,9,0.8,0,0,0.578947368,0.418181818,1,6,15.36363636,2,1.0909,0
84,15,1,125,146,23,105,146,0,12,2,0,0,0,0.483333333,0,0,4.6,1,0.8,0
201,13,2,0,4,27,46,1,3,11,0.777777778,0.333333333,0,0.523809524,0.333333333,1,6,14.23076923,2,1.0769,0
226,11,1,0,2,26,53,1,2,6,1.033333333,1,0,0,0.157142857,0,0,19.27272727,24,3.6364,1
128,12,2,0,5,22,46,2,3,10,0.818181818,0.5,0,0.55,0.4,1,6,9.5,2,1,0
629,25,1,0,0,29,0,0,0,24,0.388888889,1,0,0,0.313333333,1,1,24.04,9,2.6,0
250,16,1,0,2,30,88,1,1,14,0.683333333,0,1,0,0.21875,0,0,14.375,4,1.125,0
128,12,2,0,6,22,46,3,3,10,0.818181818,0.5,0,0.55,0.4,1,6,9.5,2,1,0
629,25,1,0,4,29,0,4,0,24,0.388888889,1,0,0,0.36,1,1,24.04,9,2.6,0
