@relation ALLJURECZKO-jedit-3.2 

@attribute loc numeric
@attribute wmc numeric
@attribute dit numeric
@attribute noc numeric
@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ca numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute dam numeric
@attribute moa numeric
@attribute mfa numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute amc numeric
@attribute max_cc numeric
@attribute avg_cc numeric
@attribute bug {0,1}


@data
251,5,1,0,3,12,0,2,1,3,0.53125,1,0,0,0.6,0,0,47.6,10,3.8,0
271,8,2,0,18,37,28,1,17,1,2,0,0,0.72,0.363636364,1,1,32.875,1,0.875,0
63,2,2,0,12,17,1,1,11,1,2,0,0,0.947368421,0.625,1,1,30.5,1,0.5,0
34,3,2,0,6,9,0,4,2,3,0,1,0,0.714285714,0.666666667,1,1,10,1,0.6667,0
19,2,2,0,8,5,1,2,6,1,1,0,0,0.947368421,0.666666667,0,0,8,1,0.5,0
28,2,2,0,7,6,1,1,6,1,2,0,0,0.947368421,0.625,1,1,13,1,0.5,0
301,4,1,0,13,20,0,5,10,4,0.555555556,0.333333333,2,0,0.357142857,0,0,73.5,2,1,0
55,3,5,0,5,14,3,1,4,3,2,0,0,0.996946565,1,0,0,17.33333333,1,0.6667,0
6,1,1,0,1,2,0,1,0,0,2,0,0,0,1,0,0,3,0,0,0
981,21,2,0,12,94,198,5,9,19,0.94,0.6,0,0.525,0.375,2,4,45.47619048,16,3.1905,1
210,7,7,0,5,38,9,2,4,4,0.611111111,1,1,0.993811881,0.3,3,13,28.14285714,8,2.1429,1
4367,99,1,0,162,325,4043,137,48,67,0.915102041,1,7,0,0.059417706,0,0,42.85858586,56,4.0707,1
5,1,3,0,3,2,0,1,2,1,2,0,0,1,1,0,0,4,0,0,0
53,7,2,0,16,17,19,8,8,6,0.333333333,0,0,0.75,0.457142857,1,1,6.428571429,1,0.8571,0
126,6,2,0,4,20,13,1,3,5,0.95,0.75,0,0.807692308,0.541666667,1,3,19.33333333,4,1.3333,0
145,4,1,0,11,25,0,2,9,3,0.611111111,0.833333333,3,0,0.583333333,0,0,33.75,3,1,1
252,6,2,0,14,40,3,3,14,2,0.72,1,3,0.5,0.305555556,1,1,40.16666667,10,2.3333,1
40,3,2,0,4,10,3,2,2,2,2,0,0,0.96,0.583333333,0,0,12.33333333,2,1,0
443,16,2,1,13,47,48,8,10,14,0.780952381,1,2,0.166666667,0.241071429,0,0,26.25,14,2.625,1
2,2,1,0,2,2,1,2,1,2,2,0,0,0,0.75,0,0,0,1,1,0
82,5,1,0,9,14,0,8,2,0,0,1,0,0,0.466666667,0,0,15.2,4,2,0
82,4,3,0,1,8,4,1,0,4,1,0,0,0.857142857,0.35,2,2,18.5,1,0.75,0
135,11,1,0,39,25,0,38,2,11,0,1,0,0,0.484848485,0,0,11.18181818,2,1.1818,0
303,13,5,0,17,53,54,8,12,9,0.875,0.833333333,1,0.981954887,0.261538462,3,12,21.84615385,10,1.6923,1
