"predictedValue","predictLabel","sloc","actualBugLabel"
3,0,9,0
11,0,14,0
13,0,45,0
10,0,151,0
2,0,35,0
13,0,99,0
2,0,3,0
20,1,213,0
16,1,38,0
12,0,24,0
4,0,20,0
2,0,9,0
5,0,40,0
20,1,109,0
14,0,241,1
9,0,29,0
18,1,31,0
28,1,399,1
20,1,72,0
5,0,54,0
10,0,21,0
1,0,3,0
2,0,16,0
8,0,31,0
19,1,121,0
18,1,452,0
24,1,61,0
2,0,27,0
18,1,31,0
10,0,21,0
12,0,50,0
14,0,34,0
21,1,46,0
2,0,3,0
24,1,157,1
10,0,329,0
22,1,65,0
19,1,45,0
5,0,3,0
5,0,13,0
21,1,40,0
9,0,40,0
2,0,11,1
2,0,22,0
3,0,2,1
6,0,71,0
11,0,75,1
3,0,17,0
10,0,36,0
9,0,42,0
10,0,79,0
17,1,105,0
21,1,197,0
3,0,2,1
2,0,3,0
24,1,226,0
9,0,9,0
0,0,6,1
19,1,122,0
7,0,13,0
23,1,60,0
10,0,21,0
10,0,40,0
18,1,56,0
5,0,3,1
26,1,99,0
26,1,324,1
14,0,48,0
9,0,35,0
4,0,3,0
10,0,7,0
12,0,19,0
13,0,15,0
20,1,49,0
5,0,46,0
6,0,24,0
15,0,16,0
14,0,99,1
6,0,17,0
18,1,60,0
20,1,45,0
21,1,78,0
16,1,42,0
4,0,12,0
0,0,6,1
21,1,194,0
18,1,38,0
25,1,95,0
2,0,19,0
14,0,76,1
26,1,286,0
10,0,29,0
19,1,74,1
13,0,107,1
6,0,14,0
16,1,30,0
17,1,144,0
11,0,15,0
12,0,10,0
2,0,22,1
9,0,15,0
7,0,3,0
11,0,15,0
8,0,79,0
12,0,5,0
2,0,12,0
25,1,125,0
19,1,115,0
26,1,575,1
14,0,38,0
3,0,6,0
19,1,48,0
1,0,14,0
20,1,50,1
7,0,11,0
4,0,35,0
5,0,0,0
20,1,63,1
25,1,106,0
22,1,91,0
